row_id,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Emission max. (nm),Formula,Host,Reference,Eu valence
42,13.04,8.0,0.04,7.96,98,63,8,55,223.241762,151.964,15.999,135.965,495,185,60,125,6.94,3.44,0,3.44,15,6,2,4,37.42136,13.618054,5.670385,7.947669,132.52,64.0,2.52,61.48,268.933084,127.992,6.07856,121.91344,1137.4,480.0,7.4,472.6,35.83,27.52,0,27.52,64.08,48.0,0.08,47.92,153.0833244,108.944432,0.2268154,108.7176166,298,378.0,427.0,Mg3P2O8Eu0.04,Mg3P2O8,https://doi.org/10.1002/ejic.201500236,2
43,13.055,8.0,0.015,7.985,123,63,8,55,278.179806,151.964,15.999,135.965,635,185,60,125,8.49,3.44,0,3.44,22,7,2,5,44.855378,13.618054,5.670385,7.947669,132.895,64.0,0.375,63.625,269.7571547,127.992,0.82407066,127.1679293,1139.5,480.0,2.1,477.9,35.85325,27.52,0,27.52,64.185,48.0,0.08,47.92,153.1948347,108.944432,0.11151027,108.8329217,298,378.0,427.0,Mg3P2O8Eu0.04Mn0.015,Mg3P2O8,https://doi.org/10.1002/ejic.201500236,2
44,13.07,8.0,0.03,7.97,123,63,8,55,278.179806,151.964,15.999,135.965,635,185,60,125,8.49,3.44,0,3.44,22,7,2,5,44.855378,13.618054,5.670385,7.947669,133.27,64.0,0.75,63.25,270.5812253,127.992,1.64814132,126.3438587,1141.6,480.0,4.2,475.8,35.8765,27.52,0,27.52,64.29,48.0,0.08,47.92,153.3063449,108.944432,0.22302054,108.7214115,298,378.0,427.0,Mg3P2O8Eu0.04Mn0.03,Mg3P2O8,https://doi.org/10.1002/ejic.201500236,2
45,13.1,8.0,0.04,7.96,123,63,8,55,278.179806,151.964,15.999,135.965,635,185,60,125,8.49,3.44,0,3.44,22,7,2,5,44.855378,13.618054,5.670385,7.947669,134.02,64.0,1.5,62.5,272.2293666,127.992,3.29628264,124.6957174,1145.8,480.0,7.4,472.6,35.923,27.52,0,27.52,64.5,48.0,0.08,47.92,153.5293655,108.944432,0.2268154,108.7176166,298,378.0,427.0,Mg3P2O8Eu0.04Mn0.06,Mg3P2O8,https://doi.org/10.1002/ejic.201500236,2
46,2.0,1.0,0.005,0.995,120,63,19,44,278.6823,151.964,39.0983,112.8657,605,220,185,35,1.77,0.95,0,0.95,5,2,1,1,15.70591574,5.6948672,4.34066354,1.35420366,57.125,37.81,0.315,37.495,127.04002,87.1819,0.75982,86.42208,419.925,220.0,0.925,219.075,1.76525,0.94525,0,0.94525,3.0,1.99,0.01,1.98,10.03540833,5.666392864,0.028351925,5.638040939,298,365.0,430.0,KSr0.995Eu0.005,KSr0.995,https://doi.org/10.1039/C3TC30128A,2
47,2.0,0.995,0.005,0.99,131,63,11,52,301.6720693,151.964,22.98976928,128.9742307,785,220,180,40,2.7,0.95,0,0.95,6,2,1,1,20.84499244,5.6948672,4.34066354,1.35420366,56.325,37.81,0.315,37.495,125.4291669,87.1819,0.75982,86.42208,415.925,199.0,0.925,198.075,1.77625,0.94525,0,0.94525,3.0,1.99,0.01,1.98,10.11524965,5.666392864,0.028351925,5.638040939,298,365.0,434.0,K0.9Na0.1Sr0.995Eu0.005,K0.9Na0.1Sr0.995,https://doi.org/10.1039/C3TC30128A,2
48,44.944,28.0,0.007,27.993,183,63,8,55,415.540602,151.964,15.999,135.965,905,200,60,140,8.8,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669,628.181,224.0,0.441,223.559,1326.874008,447.972,1.063748,446.908252,4259.955,1680.0,1.295,1678.705,121.582,96.32,0,96.32,223.888,168.0,0.014,167.986,513.7202387,381.305512,0.039692695,381.2658193,298,380.0,435.0,Ca4.437Sr4.5YP7O28Eu0.007,Ca4.437Sr4.5YP7O28,https://doi.org/10.1039/C1JM11018G,2
49,20.0,12.0,0.001,11.999,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,252.051,96.0,0.063,95.937,528.670416,191.988,0.151964,191.836036,1850.035,720.0,0.185,719.815,53.35869,41.28,0,41.28,96.0,72.0,0.002,71.998,219.416565,163.416648,0.005670385,163.4109776,298,370.0,436.0,Y2Mg1.999Al2Si2O12Eu0.001,Y2Mg1.999Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2
50,2.0,0.995,0.005,0.99,131,63,11,52,301.6720693,151.964,22.98976928,128.9742307,785,220,180,40,2.7,0.95,0,0.95,6,2,1,1,20.84499244,5.6948672,4.34066354,1.35420366,55.525,37.81,0.315,37.495,123.8183139,87.1819,0.75982,86.42208,411.925,199.0,0.925,198.075,1.78725,0.94525,0,0.94525,3.0,1.99,0.01,1.98,10.19509096,5.666392864,0.028351925,5.638040939,298,365.0,437.0,K0.8Na0.2Sr0.995Eu0.005,K0.8Na0.2Sr0.995,https://doi.org/10.1039/C3TC30128A,2
51,32.0,19.0,0.03,18.97,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,364.21,156.0,1.89,154.11,765.525572,323.778462,4.55892,319.219542,2854.1,1500.0,5.55,1494.45,85.5433,65.36,0,65.36,152.0,114.0,0.06,113.94,335.7976724,258.743026,0.17011155,258.5729145,298,350.0,442.0,Ba0.97Al12O19Eu0.03,Ba0.97Al12O19,https://doi.org/10.1021/acs.chemmater.8b00464,2
52,44.944,28.0,0.007,27.993,183,63,8,55,415.540602,151.964,15.999,135.965,905,200,60,140,8.8,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669,595.781,224.0,0.441,223.559,1241.298408,447.972,1.063748,446.908252,4223.955,1680.0,1.295,1678.705,121.672,96.32,0,96.32,223.888,168.0,0.014,167.986,514.4731571,381.305512,0.039692695,381.2658193,298,380.0,442.0,Ca6.237Sr2.7YP7O28Eu0.007,Ca6.237Sr2.7YP7O28,https://doi.org/10.1039/C1JM11018G,2
53,32.0,19.0,0.01,18.99,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,364.07,156.0,0.63,155.37,765.232832,323.778462,1.51964,322.258822,2854.7,1500.0,1.85,1498.15,85.5611,65.36,0,65.36,152.0,114.0,0.02,113.98,335.788498,258.743026,0.05670385,258.6863221,298,350.0,443.0,Ba0.99Al12O19Eu0.01,Ba0.99Al12O19,https://doi.org/10.1021/acs.chemmater.8b00464,2
54,32.0,19.0,0.05,18.95,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,364.35,156.0,3.15,152.85,765.818312,323.778462,7.5982,316.180262,2853.5,1500.0,9.25,1490.75,85.5255,65.36,0,65.36,152.0,114.0,0.1,113.9,335.8068469,258.743026,0.28351925,258.4595068,298,350.0,443.0,Ba0.95Al12O19Eu0.05,Ba0.95Al12O19,https://doi.org/10.1021/acs.chemmater.8b00464,2
55,32.0,19.0,0.07,18.93,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,364.49,156.0,4.41,151.59,766.111052,323.778462,10.63748,313.140982,2852.9,1500.0,12.95,1487.05,85.5077,65.36,0,65.36,152.0,114.0,0.14,113.86,335.8160213,258.743026,0.39692695,258.346099,298,350.0,443.0,Ba0.93Al12O19Eu0.07,Ba0.93Al12O19,https://doi.org/10.1021/acs.chemmater.8b00464,2
56,21.0,12.0,0.005,11.995,141,63,8,55,322.006762,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.4376222,13.618054,5.670385,7.947669,348.125,189.81,0.315,189.495,758.781006,437.6619,0.75982,436.90208,2119.925,999.0,0.925,998.075,55.75525,41.28,0,41.28,104.0,72.0,0.01,71.99,236.3185496,163.416648,0.028351925,163.3882961,298,277.0,444.0,Sr4.995P3O12ClEu0.005,Sr4.995P3O12Cl,https://doi.org/10.1039/C5TC02482J,2
57,21.0,12.0,0.01,11.99,141,63,8,55,322.006762,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.4376222,13.618054,5.670385,7.947669,348.25,189.62,0.63,188.99,759.102726,437.2238,1.51964,435.70416,2119.85,998.0,1.85,996.15,55.7505,41.28,0,41.28,104.0,72.0,0.02,71.98,236.3184272,163.416648,0.05670385,163.3599442,298,277.0,444.0,Sr4.99P3O12ClEu0.01,Sr4.99P3O12Cl,https://doi.org/10.1039/C5TC02482J,2
58,21.0,12.0,0.02,11.98,141,63,8,55,322.006762,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.4376222,13.618054,5.670385,7.947669,348.5,189.24,1.26,187.98,759.746166,436.3476,3.03928,433.30832,2119.7,996.0,3.7,992.3,55.741,41.28,0,41.28,104.0,72.0,0.04,71.96,236.3181824,163.416648,0.1134077,163.3032403,298,277.0,444.0,Sr4.98P3O12ClEu0.02,Sr4.98P3O12Cl,https://doi.org/10.1039/C5TC02482J,2
59,21.0,12.0,0.03,11.97,141,63,8,55,322.006762,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.4376222,13.618054,5.670385,7.947669,348.75,188.86,1.89,186.97,760.389606,435.4714,4.55892,430.91248,2119.55,994.0,5.55,988.45,55.7315,41.28,0,41.28,104.0,72.0,0.06,71.94,236.3179375,163.416648,0.17011155,163.2465365,298,277.0,444.0,Sr4.97P3O12ClEu0.03,Sr4.97P3O12Cl,https://doi.org/10.1039/C5TC02482J,2
60,21.0,12.0,0.05,11.95,141,63,8,55,322.006762,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.4376222,13.618054,5.670385,7.947669,349.25,188.1,3.15,184.95,761.676486,433.719,7.5982,426.1208,2119.25,990.0,9.25,980.75,55.7125,41.28,0,41.28,104.0,72.0,0.1,71.9,236.3174479,163.416648,0.28351925,163.1331288,298,277.0,444.0,Sr4.95P3O12ClEu0.05,Sr4.95P3O12Cl,https://doi.org/10.1039/C5TC02482J,2
61,21.0,12.0,0.01,11.99,141,63,8,55,322.006762,151.964,15.999,135.965,645,200,60,140,9.74,3.44,0,3.44,22,7,2,5,48.4376222,13.618054,5.670385,7.947669,348.25,189.62,0.63,188.99,759.102726,437.2238,1.51964,435.70416,2119.85,998.0,1.85,996.15,55.7505,41.28,0,41.28,104.0,72.0,0.02,71.98,236.3184272,163.416648,0.05670385,163.3599442,298,395.0,444.0,Sr4.99P3O12ClEu0.01,Sr4.99P3O12Cl,https://doi.org/10.1039/C5TC02482J,2
62,19.03,12.0,0.03,11.97,164,63,8,55,370.61097,151.964,15.999,135.965,925,220,60,160,8.76,3.44,0,3.44,19,6,1,5,46.37214574,13.618054,4.34066354,9.27739046,241.89,96.0,1.89,94.11,506.098322,191.988,4.55892,187.42908,1765.55,720.0,5.55,714.45,52.34,41.28,0,41.28,96.06,72.0,0.06,71.94,218.2053283,163.416648,0.17011155,163.2465365,298,300.0,445.0,KSrSc2P3O12Eu0.03,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2
63,19.05,12.0,0.02,11.98,229,65,8,57,529.53632,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.23594574,13.618054,4.34066354,9.27739046,243.19,96.0,1.3,94.7,509.276829,191.988,3.178507,188.809493,1769.05,720.0,3.5,716.5,52.34,41.28,0,41.28,96.1,72.0,0.04,71.96,218.3226043,163.416648,0.117276,163.299372,298,300.0,445.0,KSrSc2P3O12Eu0.03Tb0.02,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2
64,19.08,12.0,0.03,11.97,229,65,8,57,529.53632,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.23594574,13.618054,4.34066354,9.27739046,245.14,96.0,1.89,94.11,514.0445895,191.988,4.55892,187.42908,1774.3,720.0,5.55,714.45,52.34,41.28,0,41.28,96.16,72.0,0.06,71.94,218.4985183,163.416648,0.17011155,163.2465365,298,300.0,445.0,KSrSc2P3O12Eu0.03Tb0.05,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2
65,12.012,7.0,0.002,6.998,170,66,8,58,397.5225385,162.5,15.999,146.501,725,185,60,125,7.27,3.44,0,3.44,15,6,2,4,37.3264126,13.618054,5.670385,7.947669,128.762,56.0,0.132,55.868,261.841794,111.993,0.325,111.668,1102.2,500.0,0.35,499.65,31.52244,24.08,0,24.08,56.024,42.0,0.004,41.996,125.4511888,95.326378,0.0118781,95.3144999,298,341.0,445.0,CaAl4O7Eu0.01Dy0.002,CaAl4O7,https://doi.org/10.1002/bio.1373,2
66,32.0,19.0,0.1,18.9,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,364.7,156.0,6.3,149.7,766.550162,323.778462,15.1964,308.582062,2852.0,1500.0,18.5,1481.5,85.481,65.36,0,65.36,152.0,114.0,0.2,113.8,335.8297829,258.743026,0.5670385,258.1759875,298,350.0,445.0,Ba0.9Al12O19Eu0.1,Ba0.9Al12O19,https://doi.org/10.1021/acs.chemmater.8b00464,2
67,32.0,19.0,0.2,18.8,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,365.4,156.0,12.6,143.4,768.013862,323.778462,30.3928,293.385662,2849.0,1500.0,37.0,1463.0,85.392,65.36,0,65.36,152.0,114.0,0.4,113.6,335.875655,258.743026,1.134077,257.608949,298,350.0,446.0,Ba0.8Al12O19Eu0.2,Ba0.8Al12O19,https://doi.org/10.1021/acs.chemmater.8b00464,2
68,20.0,12.0,0.005,11.995,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,252.255,96.0,0.315,95.685,529.181052,191.988,0.75982,191.22818,1850.175,720.0,0.925,719.075,53.35345,41.28,0,41.28,96.0,72.0,0.01,71.99,219.4086616,163.416648,0.028351925,163.3882961,298,370.0,446.0,Y2Mg1.995Al2Si2O12Eu0.005,Y2Mg1.995Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2
69,44.944,28.0,0.007,27.993,183,63,8,55,415.540602,151.964,15.999,135.965,905,200,60,140,8.8,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669,587.681,224.0,0.441,223.559,1219.904508,447.972,1.063748,446.908252,4214.955,1680.0,1.295,1678.705,121.6945,96.32,0,96.32,223.888,168.0,0.014,167.986,514.6613867,381.305512,0.039692695,381.2658193,298,380.0,446.0,Ca6.687Sr2.25YP7O28Eu0.007,Ca6.687Sr2.25YP7O28,https://doi.org/10.1039/C1JM11018G,2
70,32.0,19.0,0.25,18.75,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,365.75,156.0,15.75,140.25,768.745712,323.778462,37.991,285.787462,2847.5,1500.0,46.25,1453.75,85.3475,65.36,0,65.36,152.0,114.0,0.5,113.5,335.898591,258.743026,1.41759625,257.3254298,298,350.0,447.0,Ba0.75Al12O19Eu0.25,Ba0.75Al12O19,https://doi.org/10.1021/acs.chemmater.8b00464,2
71,21.025,12.0,0.025,11.975,115,63,8,55,258.0131652,151.964,15.999,135.965,575,185,50,135,10.61,3.98,0,3.98,22,7,2,5,53.3111002,17.42282,5.670385,11.752435,251.575,100.0,1.575,98.425,508.0967892,200.39,3.7991,196.5909,1974.625,900.0,4.625,895.375,56.83,41.28,0,41.28,104.05,72.0,0.05,71.95,243.0070616,163.416648,0.141759625,163.2748884,298,335.0,449.0,Ca5P3O12FEu0.025,Ca5P3O12F,https://doi.org/10.1002/ejic.201402187,2
72,21.035,12.0,0.01,11.99,140,63,8,55,312.9512092,151.964,15.999,135.965,715,185,50,135,12.16,3.98,0,3.98,29,7,2,5,60.7451182,17.42282,5.670385,11.752435,251.825,100.0,0.25,99.75,508.6461696,200.39,0.54938044,199.8406196,1976.025,900.0,1.4,898.6,56.8455,41.28,0,41.28,104.12,72.0,0.05,71.95,243.0814018,163.416648,0.07434018,163.3423078,298,335.0,449.0,Ca5P3O12FEu0.025Mn0.01,Ca5P3O12F,https://doi.org/10.1002/ejic.201402187,2
73,29.116,17.0,0.116,16.884,152,63,8,55,356.5765385,151.964,15.999,135.965,735,215,60,155,7.25,3.44,0,3.44,15,6,2,4,38.1321064,13.618054,5.211664,8.40639,341.308,136.0,7.308,128.692,721.058209,271.983,17.627824,254.355176,2656.46,1250.0,21.46,1228.54,76.78,58.48,0,58.48,136.232,102.0,0.232,101.768,304.8802657,231.506918,0.65776466,230.8491533,298,254.0,450.0,BaMgAl10O17Eu0.116,BaMgAl10O17,https://doi.org/10.1021/cm020592f,2
74,20.005,12.0,0.005,11.995,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,208.315,96.0,0.315,95.685,421.987406,191.988,0.75982,191.22818,1840.925,720.0,0.925,719.075,53.91,41.28,0,41.28,96.01,72.0,0.01,71.99,229.8306615,163.416648,0.028351925,163.3882961,298,365.0,450.0,KMg4P3O12Eu0.005,KMg4P3O12,https://doi.org/10.1038/srep09673,2
75,20.01,12.0,0.01,11.99,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,208.63,96.0,0.63,95.37,422.747226,191.988,1.51964,190.46836,1841.85,720.0,1.85,718.15,53.91,41.28,0,41.28,96.02,72.0,0.02,71.98,229.8590134,163.416648,0.05670385,163.3599442,298,365.0,450.0,KMg4P3O12Eu0.01,KMg4P3O12,https://doi.org/10.1038/srep09673,2
76,20.02,12.0,0.02,11.98,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,209.26,96.0,1.26,94.74,424.266866,191.988,3.03928,188.94872,1843.7,720.0,3.7,716.3,53.91,41.28,0,41.28,96.04,72.0,0.04,71.96,229.9157172,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02,KMg4P3O12,,2
77,20.04,12.0,0.04,11.96,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,210.52,96.0,2.52,93.48,427.306146,191.988,6.07856,185.90944,1847.4,720.0,7.4,712.6,53.91,41.28,0,41.28,96.08,72.0,0.08,71.92,230.0291249,163.416648,0.2268154,163.1898326,298,365.0,450.0,KMg4P3O12Eu0.04,KMg4P3O12,https://doi.org/10.1038/srep09673,2
78,20.06,12.0,0.06,11.94,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,211.78,96.0,3.78,92.22,430.345426,191.988,9.11784,182.87016,1851.1,720.0,11.1,708.9,53.91,41.28,0,41.28,96.12,72.0,0.12,71.88,230.1425326,163.416648,0.3402231,163.0764249,298,365.0,450.0,KMg4P3O12Eu0.06,KMg4P3O12,https://doi.org/10.1038/srep09673,2
79,20.08,12.0,0.08,11.92,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,213.04,96.0,5.04,90.96,433.384706,191.988,12.15712,179.83088,1854.8,720.0,14.8,705.2,53.91,41.28,0,41.28,96.16,72.0,0.16,71.84,230.2559403,163.416648,0.4536308,162.9630172,298,365.0,450.0,KMg4P3O12Eu0.08,KMg4P3O12,https://doi.org/10.1038/srep09673,2
80,20.025,12.0,0.005,11.995,120,63,3,60,269.280062,151.964,6.94,145.024,860,220,60,160,8.74,3.44,0,3.44,17,6,1,5,47.1537383,13.618054,4.34066354,9.27739046,209.275,96.0,0.015,95.985,424.301566,191.988,0.0347,191.9533,1844.425,720.0,0.725,719.275,53.9149,41.28,0,41.28,96.045,72.0,0.005,71.995,229.9426758,163.416648,0.026958574,163.3896894,298,365.0,450.0,KMg4P3O12Li0.005Eu0.02,KMg4P3O12Li0.005,https://doi.org/10.1021/acs.inorgchem.6b02140,2
81,20.03,12.0,0.01,11.99,120,63,3,60,269.280062,151.964,6.94,145.024,860,220,60,160,8.74,3.44,0,3.44,17,6,1,5,47.1537383,13.618054,4.34066354,9.27739046,209.29,96.0,0.03,95.97,424.336266,191.988,0.0694,191.9186,1845.15,720.0,1.45,718.55,53.9198,41.28,0,41.28,96.05,72.0,0.01,71.99,229.9696344,163.416648,0.053917148,163.3627309,298,365.0,450.0,KMg4P3O12Li0.01Eu0.02,KMg4P3O12Li0.01,https://doi.org/10.1021/acs.inorgchem.6b02140,2
82,20.04,12.0,0.02,11.98,120,63,3,60,269.280062,151.964,6.94,145.024,860,220,60,160,8.74,3.44,0,3.44,17,6,1,5,47.1537383,13.618054,4.34066354,9.27739046,209.32,96.0,0.06,95.94,424.405666,191.988,0.1388,191.8492,1846.6,720.0,2.9,717.1,53.9296,41.28,0,41.28,96.06,72.0,0.02,71.98,230.0235515,163.416648,0.107834295,163.3088137,298,365.0,450.0,KMg4P3O12Li0.02Eu0.02,KMg4P3O12Li0.02,https://doi.org/10.1021/acs.inorgchem.6b02140,2
83,20.045,12.0,0.02,11.98,120,63,3,60,269.280062,151.964,6.94,145.024,860,220,60,160,8.74,3.44,0,3.44,17,6,1,5,47.1537383,13.618054,4.34066354,9.27739046,209.335,96.0,0.075,95.925,424.440366,191.988,0.1735,191.8145,1847.325,720.0,3.625,716.375,53.9345,41.28,0,41.28,96.065,72.0,0.025,71.975,230.0505101,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Li0.025Eu0.02,KMg4P3O12Li0.025,https://doi.org/10.1021/acs.inorgchem.6b02140,2
84,20.05,12.0,0.02,11.98,120,63,3,60,269.280062,151.964,6.94,145.024,860,220,60,160,8.74,3.44,0,3.44,17,6,1,5,47.1537383,13.618054,4.34066354,9.27739046,209.35,96.0,0.09,95.91,424.475066,191.988,0.2082,191.7798,1848.05,720.0,3.7,716.3,53.9394,41.28,0,41.28,96.07,72.0,0.03,71.97,230.0774687,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Li0.03Eu0.02,KMg4P3O12Li0.03,https://doi.org/10.1021/acs.inorgchem.6b02140,2
85,20.04,12.0,0.02,11.98,142,63,8,55,317.278106,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,209.76,96.0,0.5,95.5,425.3656269,191.988,1.09876088,190.8892391,1846.5,720.0,2.8,717.2,53.941,41.28,0,41.28,96.18,72.0,0.04,71.96,230.0643976,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02Mn0.02,KMg4P3O12,https://doi.org/10.1039/C5TC00636H,2
86,20.06,12.0,0.02,11.98,142,63,8,55,317.278106,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,210.26,96.0,1.0,95.0,426.4643878,191.988,2.19752176,189.7904782,1849.3,720.0,3.7,716.3,53.972,41.28,0,41.28,96.32,72.0,0.04,71.96,230.213078,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02Mn0.04,KMg4P3O12,https://doi.org/10.1039/C5TC00636H,2
87,20.1,12.0,0.02,11.98,142,63,8,55,317.278106,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,211.26,96.0,1.26,94.74,428.6619095,191.988,3.03928,188.94872,1854.9,720.0,3.7,716.3,54.034,41.28,0,41.28,96.6,72.0,0.04,71.96,230.5104387,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02Mn0.08,KMg4P3O12,https://doi.org/10.1039/C5TC00636H,2
88,20.14,12.0,0.02,11.98,142,63,8,55,317.278106,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,212.26,96.0,1.26,94.74,430.8594313,191.988,3.03928,188.94872,1860.5,720.0,3.7,716.3,54.096,41.28,0,41.28,96.88,72.0,0.04,71.96,230.8077994,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02Mn0.12,KMg4P3O12,https://doi.org/10.1039/C5TC00636H,2
89,20.18,12.0,0.02,11.98,142,63,8,55,317.278106,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,213.26,96.0,1.26,94.74,433.056953,191.988,3.03928,188.94872,1866.1,720.0,3.7,716.3,54.158,41.28,0,41.28,97.16,72.0,0.04,71.96,231.1051601,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02Mn0.16,KMg4P3O12,https://doi.org/10.1039/C5TC00636H,2
90,20.27,12.0,0.02,11.98,142,63,8,55,317.278106,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,215.51,96.0,1.26,94.74,438.001377,191.988,3.03928,188.94872,1878.7,720.0,3.7,716.3,54.2975,41.28,0,41.28,97.79,72.0,0.04,71.96,231.7742217,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02Mn0.25,KMg4P3O12,https://doi.org/10.1039/C5TC00636H,2
91,20.37,12.0,0.02,11.98,142,63,8,55,317.278106,151.964,15.999,135.965,855,220,60,160,9.31,3.44,0,3.44,23,7,1,6,49.19604154,13.618054,4.34066354,9.27739046,218.01,96.0,1.26,94.74,443.4951814,191.988,3.03928,188.94872,1892.7,720.0,3.7,716.3,54.4525,41.28,0,41.28,98.49,72.0,0.04,71.96,232.5176235,163.416648,0.1134077,163.3032403,298,365.0,450.0,KMg4P3O12Eu0.02Mn0.35,KMg4P3O12,https://doi.org/10.1039/C5TC00636H,2
